,trackName,artistName,trackID,trackURI,duration (min),popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1632,favorite color,contradash,10ppCCOjLF6K1XnxTkktwN,spotify:track:10ppCCOjLF6K1XnxTkktwN,2.14,43,0.664,0.665,2,-7.168,0.198,0.38,1.44e-06,0.185,0.299,110.067
1633,DEADSET RADIO FUTURE,ITSOKTOCRY,5xx1Rd6PySODA3sfNVdtQy,spotify:track:5xx1Rd6PySODA3sfNVdtQy,2.09,46,0.853,0.608,9,-7.838,0.142,0.106,0.732,0.136,0.646,85.999
1634,nhs,slowthai,2y7an0zD7jCNw2MiM2u6OQ,spotify:track:2y7an0zD7jCNw2MiM2u6OQ,3.44,40,0.681,0.427,0,-10.505,0.33,0.592,0.0,0.304,0.463,140.035
1635,lost cause// (feat. Jesse),KennyHoopla,3E4rKEdLtjQF9mfOhuAgSu,spotify:track:3E4rKEdLtjQF9mfOhuAgSu,3.39,57,0.786,0.632,0,-6.6,0.0588,0.0457,0.0711,0.116,0.679,115.991
1636,Drama,Bladee,2Q7uBV7aPEjmDZiltWmj2l,spotify:track:2Q7uBV7aPEjmDZiltWmj2l,2.01,34,0.716,0.601,8,-6.423,0.164,0.0161,0.000148,0.226,0.711,75.007
1637,Anxious,Numl6ck,3tHiZoAVy74PHocSl5MDu0,spotify:track:3tHiZoAVy74PHocSl5MDu0,1.65,54,0.771,0.658,9,-6.324,0.0614,0.673,0.000682,0.0923,0.574,97.161
1638,eyesore,glaive,5oO4wSJHdDMAtuHqpnNuwz,spotify:track:5oO4wSJHdDMAtuHqpnNuwz,2.17,52,0.698,0.773,11,-3.534,0.0418,0.24,0.0,0.169,0.706,114.44
1639,Kawaii Razor Blades,Sewerslvt,5bDol0wPoQlIgLWzP8tbkW,spotify:track:5bDol0wPoQlIgLWzP8tbkW,5.65,50,0.0698,0.892,1,-4.589,0.0758,0.0301,0.35,0.111,0.0384,76.169
1640,thingsudo2me,ericdoa,1pQxJJghbHSI1BAcxxtxm5,spotify:track:1pQxJJghbHSI1BAcxxtxm5,2.43,42,0.604,0.693,11,-9.596,0.117,0.187,0.0,0.176,0.513,164.905
1641,oblivion,quinn,2cLMP7JToEJnsLgh5lMLid,spotify:track:2cLMP7JToEJnsLgh5lMLid,3.92,39,0.417,0.536,9,-10.077,0.304,0.146,0.0,0.253,0.657,157.294
1642,meangirls,saturn,6pDqLlWzUPJZqRpZbdIfXM,spotify:track:6pDqLlWzUPJZqRpZbdIfXM,1.63,40,0.601,0.687,0,-7.807,0.0879,0.126,0.0,0.429,0.606,90.335
1643,¡!gu4na:D////:>_<^^,Xul,0ykMLJxyl4YLMFu2fAc2Uw,spotify:track:0ykMLJxyl4YLMFu2fAc2Uw,2.1,40,0.632,0.507,7,-9.2,0.0322,0.47,0.038,0.136,0.219,83.9
1644,Deep End,Fousheé,6HlE9t71z9DjGi7KqSyEpA,spotify:track:6HlE9t71z9DjGi7KqSyEpA,2.35,69,0.711,0.592,4,-7.136,0.23,0.758,0.0,0.156,0.535,124.749
1645,sympathy 4 the grinch,100 gecs,0jmJyRvB77PRLX8pfNQbBB,spotify:track:0jmJyRvB77PRLX8pfNQbBB,2.2,45,0.547,0.899,11,-3.943,0.0815,0.0116,0.0,0.151,0.892,176.021
1646,i always lose :/,blackwinterwells,69fra6WaruN2FxUO0RLh6K,spotify:track:69fra6WaruN2FxUO0RLh6K,2.22,43,0.608,0.712,11,-7.281,0.0262,0.463,0.601,0.14,0.529,102.441
1647,STRENGTH BONUS,blackwinterwells,0zxwa7iR72c5m1v7G1lU8j,spotify:track:0zxwa7iR72c5m1v7G1lU8j,2.26,39,0.487,0.735,11,-5.211,0.059,0.00841,4.04e-05,0.397,0.344,93.379
1648,Trying,midwxst,6wIsfsbMdjWh0PKs0ow5xZ,spotify:track:6wIsfsbMdjWh0PKs0ow5xZ,2.03,0,0.668,0.8,5,-4.175,0.0616,0.318,0.0,0.101,0.668,87.57
1649,cloak n dagger,glaive,5PK7AzBXo9hiOWxxqkSC1S,spotify:track:5PK7AzBXo9hiOWxxqkSC1S,2.15,56,0.507,0.852,1,-3.34,0.0757,0.0133,0.0,0.0794,0.429,82.501
1650,rain,kurtains,5JrAqTj1E510Fv5ZkpvnnD,spotify:track:5JrAqTj1E510Fv5ZkpvnnD,1.73,44,0.789,0.292,1,-10.477,0.0659,0.799,0.0,0.155,0.745,101.724
1651,BAFFLEdd,SEBii,4t3FWdFmmUxaLuYeSYZ1iJ,spotify:track:4t3FWdFmmUxaLuYeSYZ1iJ,2.02,28,0.716,0.64,11,-6.954,0.228,0.102,0.0,0.356,0.545,147.038
1652,Ascension,daine,4bfHWTwFMP1a6gDubcjhht,spotify:track:4bfHWTwFMP1a6gDubcjhht,2.71,34,0.54,0.818,6,-2.697,0.0483,0.0565,1.54e-06,0.105,0.189,123.067
1653,One Step Closer - 100 gecs Reanimation,Linkin Park,4jM6Tl8062cc9gTJgTZTpx,spotify:track:4jM6Tl8062cc9gTJgTZTpx,2.35,51,0.632,0.708,1,-5.247,0.0829,0.0492,0.00306,0.125,0.687,95.03
1654,Don't Wanna Dance,Caspr,7uj1L5iVdvRqkfbfyH0rV5,spotify:track:7uj1L5iVdvRqkfbfyH0rV5,2.91,0,0.681,0.554,1,-5.409,0.0439,0.459,0.0,0.0836,0.432,75.009
1655,Days,saturn,0c51LK7xmI6QVuRiK6b8Eg,spotify:track:0c51LK7xmI6QVuRiK6b8Eg,2.89,38,0.457,0.897,0,-5.103,0.199,0.000631,0.0,0.328,0.279,170.678
1656,Diva (feat. Lil Tecca),The Kid LAROI,7gVwgc8b3XnO87TpmXXFA5,spotify:track:7gVwgc8b3XnO87TpmXXFA5,2.87,72,0.686,0.703,6,-6.141,0.0606,0.00728,0.0,0.0946,0.457,144.902
1657,THE SCOTTS,THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,2.77,78,0.716,0.537,0,-7.648,0.0514,0.233,0.0,0.157,0.28,129.979
1658,Foreign,Playboi Carti,500l6Cwe40hkPqS7Sf7ufY,spotify:track:500l6Cwe40hkPqS7Sf7ufY,2.38,73,0.762,0.705,6,-5.195,0.164,0.0906,0.0,0.17,0.264,122.955
1659,Wish,Diplo,7lxOjQyVsHQ8toQeT7IgCc,spotify:track:7lxOjQyVsHQ8toQeT7IgCc,2.92,71,0.57,0.903,9,-4.835,0.0905,0.0748,0.0,0.199,0.603,93.943
1660,Broke In A Minute,Tory Lanez,2ZrAjMSmlbDIil0JaVgTHh,spotify:track:2ZrAjMSmlbDIil0JaVgTHh,2.2,0,0.929,0.7,0,-5.595,0.0906,0.144,0.0,0.349,0.802,120.009
1661,Good Day,iann dior,5pBQDRgfbV6lhuwlvWEftN,spotify:track:5pBQDRgfbV6lhuwlvWEftN,1.94,55,0.715,0.639,9,-6.947,0.105,0.627,0.0,0.0905,0.443,82.466
1662,WHATS POPPIN,Jack Harlow,3Q6F8RByyhRTJpRtZLY3cg,spotify:track:3Q6F8RByyhRTJpRtZLY3cg,2.33,8,0.923,0.604,11,-6.671,0.245,0.017,0.0,0.272,0.826,145.062
1663,Dreams In A Wraith,Jay Critch,4zodeeJbcglAma86fnv0jy,spotify:track:4zodeeJbcglAma86fnv0jy,2.4,47,0.765,0.627,2,-7.271,0.377,0.0518,0.0,0.373,0.31,120.101
1664,PTSD,G Herbo,3jT2LKH0RSbQ8jIUNFzXm5,spotify:track:3jT2LKH0RSbQ8jIUNFzXm5,3.87,3,0.883,0.808,1,-3.158,0.183,0.0317,0.0,0.207,0.805,119.012
1665,SKYBOX,Gunna,7GwYENSg87oERcW0Wacd6m,spotify:track:7GwYENSg87oERcW0Wacd6m,2.97,56,0.779,0.707,1,-6.527,0.16,0.0991,0.0,0.0934,0.343,140.894
1666,Walk Em Down (feat. Roddy Ricch),NLE Choppa,4cSSL3YafYjM3yjgFO1vJg,spotify:track:4cSSL3YafYjM3yjgFO1vJg,2.89,71,0.867,0.744,2,-5.171,0.227,0.268,0.0,0.0713,0.645,84.005
1667,Moon Relate,Lil Uzi Vert,4sWGHlZGM1XA7TyWdtBAbA,spotify:track:4sWGHlZGM1XA7TyWdtBAbA,3.03,55,0.867,0.768,7,-3.73,0.0791,0.18,0.0,0.254,0.34,102.021
1668,UNDA ARMOR,BEAM,2mfVW6i0el4OEHB67fiPb5,spotify:track:2mfVW6i0el4OEHB67fiPb5,2.59,48,0.905,0.453,1,-11.888,0.16,0.00132,0.0873,0.112,0.243,147.038
1669,Turks (feat. Travis Scott),NAV,0lSZh5W0wDeurkGzLYY6hf,spotify:track:0lSZh5W0wDeurkGzLYY6hf,2.69,67,0.893,0.618,7,-4.425,0.112,0.0827,0.0,0.542,0.389,119.099
1670,Glo Up,pre kai ro,6jNymwR40gyyQS7wPQ3za5,spotify:track:6jNymwR40gyyQS7wPQ3za5,3.2,24,0.695,0.589,8,-6.63,0.269,0.599,0.0,0.0871,0.536,155.154
1671,AI Nash,YoungBoy Never Broke Again,4APy87QmeO37WjblPlM5aB,spotify:track:4APy87QmeO37WjblPlM5aB,3.52,1,0.891,0.648,1,-4.804,0.261,0.0383,0.0,0.235,0.652,127.942
1672,Wolves (with NAV),Pop Smoke,1dnsojUNfvhiztcITLzruj,spotify:track:1dnsojUNfvhiztcITLzruj,3.24,61,0.836,0.627,6,-4.377,0.197,0.143,0.0,0.0657,0.652,142.99
1673,@ MEH,Playboi Carti,5UusfWUMMLEXLMc1ViNZoe,spotify:track:5UusfWUMMLEXLMc1ViNZoe,2.78,62,0.876,0.492,11,-8.11,0.153,0.0136,0.000283,0.0678,0.4,151.044
1674,Stupid Again,Tory Lanez,1fPnUpoXCpD2NDI4vPVeLw,spotify:track:1fPnUpoXCpD2NDI4vPVeLw,2.91,64,0.775,0.823,5,-4.941,0.0635,0.0881,0.0,0.309,0.65,120.059
1675,Fade Away,The Kid LAROI,32ypPhtgTaETvFn3ZIHXTW,spotify:track:32ypPhtgTaETvFn3ZIHXTW,2.99,64,0.726,0.414,9,-12.296,0.269,0.406,0.0,0.0713,0.47,150.009
1676,SAYONARA,Aries,3h0xzCrYEVVFhhycY7jGBs,spotify:track:3h0xzCrYEVVFhhycY7jGBs,3.01,58,0.548,0.63,5,-6.1,0.0343,0.0111,0.000721,0.128,0.338,75.972
1677,Demons (feat. Fivio Foreign & Sosa Geek),Drake,05aZ9sAU1YXndHv0FMi9iW,spotify:track:05aZ9sAU1YXndHv0FMi9iW,3.41,63,0.543,0.766,0,-3.387,0.343,0.423,0.0,0.155,0.729,106.869
1678,4AM IN LA (feat. Lil Peep),CHXPO,0pN0P4cQzSoJGHUBxPT5d3,spotify:track:0pN0P4cQzSoJGHUBxPT5d3,4.43,41,0.466,0.447,0,-8.672,0.0912,0.682,0.000113,0.102,0.145,140.28
1679,Racer,Pi’erre Bourne,5N1Mtp3TcyGbnj0GAFSbg5,spotify:track:5N1Mtp3TcyGbnj0GAFSbg5,4.91,47,0.584,0.397,9,-9.627,0.0468,0.12,0.0,0.396,0.119,140.066
1680,The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,3.28,82,0.896,0.586,10,-6.687,0.0559,0.104,0.0,0.79,0.642,116.971
1681,Bad Bad Bad (feat. Lil Baby),Young Thug,1GeNui6m825V8jP4uKiIaH,spotify:track:1GeNui6m825V8jP4uKiIaH,2.48,70,0.974,0.596,6,-8.888,0.184,0.0976,0.0,0.151,0.892,111.959
1682,Bang Bang,YNW Melly,66FltlEV09mPJYAyfYm8De,spotify:track:66FltlEV09mPJYAyfYm8De,4.34,53,0.657,0.522,10,-7.632,0.397,0.156,0.0,0.0811,0.442,179.687
1683,Death,Trippie Redd,3Kd6Wp3lG5HXMB2dlvuy7y,spotify:track:3Kd6Wp3lG5HXMB2dlvuy7y,2.87,64,0.802,0.82,10,-5.969,0.146,0.0579,0.0,0.149,0.613,164.005
1684,Dirty Dirty (feat. Lil Skies),Smokepurpp,5JXascjp2bCcLVqdofu89l,spotify:track:5JXascjp2bCcLVqdofu89l,2.4,0,0.79,0.574,5,-7.466,0.043,0.195,0.0,0.136,0.379,100.01
1685,why u look mad,Lil Tecca,5W2NXrzJQDPr1dUN6wykjI,spotify:track:5W2NXrzJQDPr1dUN6wykjI,2.38,49,0.758,0.638,9,-6.923,0.192,0.115,0.0,0.297,0.456,135.042
1686,Magic,Lil Skies,5NqOsPI4rA9Bl6LcCftzI2,spotify:track:5NqOsPI4rA9Bl6LcCftzI2,3.04,66,0.647,0.706,6,-6.023,0.137,0.264,0.0,0.114,0.577,153.973
1687,Slime Belief,YoungBoy Never Broke Again,2qGfZAgDe1pV2y5xJAhi6R,spotify:track:2qGfZAgDe1pV2y5xJAhi6R,3.21,68,0.748,0.578,9,-5.72,0.194,0.257,0.0,0.13,0.166,140.016
1688,"Chariot (feat. Meek Mill, Lil Durk & Young Thug)",Calboy,41qvyd8cnQbN9aOPoJSNhp,spotify:track:41qvyd8cnQbN9aOPoJSNhp,4.06,54,0.808,0.694,11,-5.944,0.245,0.207,0.0,0.074,0.503,146.036
1689,MAYDAY (feat. Sheck Wes & Young Thug),CHASE B,7J2DtwsxdoyrhgNV3Vzmos,spotify:track:7J2DtwsxdoyrhgNV3Vzmos,2.99,46,0.764,0.726,7,-5.812,0.245,0.0947,0.0,0.112,0.36,120.114
1690,Futsal Shuffle 2020,Lil Uzi Vert,2Ec33AVlkTTq8BHFgBTdQs,spotify:track:2Ec33AVlkTTq8BHFgBTdQs,3.32,65,0.881,0.457,7,-8.191,0.156,0.0327,0.0,0.231,0.296,136.97
1691,6 Kiss,Trippie Redd,7tgjDlQsMR8RvkdlNCJA58,spotify:track:7tgjDlQsMR8RvkdlNCJA58,3.32,67,0.687,0.449,2,-10.061,0.154,0.109,0.0,0.282,0.229,142.048
1692,OUT WEST (feat. Young Thug),JACKBOYS,6gi6y1xwmVszDWkUqab1qw,spotify:track:6gi6y1xwmVszDWkUqab1qw,2.63,78,0.802,0.591,8,-4.895,0.225,0.0104,0.0,0.196,0.309,139.864
1693,Anything Can Happen (feat. Meek Mill),SAINt JHN,1S2zNPB4JaGsinUjdlwn1a,spotify:track:1S2zNPB4JaGsinUjdlwn1a,3.05,0,0.674,0.814,2,-5.861,0.0692,0.0236,0.0,0.401,0.183,138.017
1694,NorthStar - Remix,XXXTENTACION,7t27DLlJCOCt0Y3XTUGAbc,spotify:track:7t27DLlJCOCt0Y3XTUGAbc,2.77,54,0.867,0.811,1,-5.437,0.112,0.126,2.47e-06,0.0676,0.829,149.967
1695,PRADA ZOMBIE,Yung Bans,1B2zxeQRiF7NwppsxU5UeU,spotify:track:1B2zxeQRiF7NwppsxU5UeU,2.06,39,0.899,0.376,10,-11.255,0.55,0.0567,0.0,0.112,0.526,128.045
1696,Destiny,KILLY,1mTJy1zBVU2yEzK8oodagv,spotify:track:1mTJy1zBVU2yEzK8oodagv,2.63,39,0.584,0.652,10,-7.288,0.0383,0.00451,4.08e-05,0.0806,0.16,74.512
1697,Nascar,Roddy Ricch,4F60iJFwx0G7x3SNjYWiZP,spotify:track:4F60iJFwx0G7x3SNjYWiZP,2.98,52,0.817,0.743,9,-4.793,0.166,0.0244,1.04e-06,0.102,0.374,172.962
1698,Make No Sense,YoungBoy Never Broke Again,6klLvorLoo1sxvZcjJIY8I,spotify:track:6klLvorLoo1sxvZcjJIY8I,2.48,75,0.876,0.733,10,-4.478,0.333,0.0208,0.0,0.0999,0.962,154.904
1699,Famous Hoes,NLE Choppa,35Xf2ABjPzUXKz19akd7Jj,spotify:track:35Xf2ABjPzUXKz19akd7Jj,2.26,69,0.732,0.627,4,-5.693,0.161,0.346,0.0,0.261,0.332,81.481
1700,Baby (Lil Baby feat. DaBaby),Quality Control,5MPPttjfGap2C6j6eKcO6J,spotify:track:5MPPttjfGap2C6j6eKcO6J,2.37,77,0.97,0.463,10,-7.259,0.366,0.0957,0.0,0.151,0.46,108.003
1701,Mood Swings,A Boogie Wit da Hoodie,2xE16muNCmhZwSOv3i1d1H,spotify:track:2xE16muNCmhZwSOv3i1d1H,2.62,0,0.941,0.676,4,-5.54,0.0936,0.211,4.64e-06,0.0986,0.93,120.073
