,Unnamed: 0,trackName,artistName,trackID,trackURI,duration (min),popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Cluster,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6,Metric 7,Metric 8
1827,1828,Maybe i'm alone,Yaiko Kaori,3MWcUX999bO6D0AyDY64xL,spotify:track:3MWcUX999bO6D0AyDY64xL,2.35,48,0.506,0.322,6,-15.579,0.357,0.765,0.533,0.647,0.252,159.55,3,3.8251597905123345,-0.10835524455751677,3.5226115963030273,2.159428080486132,-0.6350584843648772,1.5418818951237354,1.8376687825861493,2.679561229522198
1828,1829,Please Never Fall in Love Again,Ollie MN,42H6GeQfrBkT3vTUTdpB1M,spotify:track:42H6GeQfrBkT3vTUTdpB1M,2.57,65,0.646,0.0828,10,-16.205,0.0435,0.838,1.2e-05,0.0934,0.293,108.826,4,4.845476176972062,0.8685255229286121,-0.8109179861041476,1.0371462303470533,0.3502687502658427,0.904239476489828,0.29528035956587645,-1.1257894717768822
1829,1830,Dead and Cold,SadBoyProlific,33LizV83s7z1gwtmLiKlmv,spotify:track:33LizV83s7z1gwtmLiKlmv,1.49,74,0.622,0.467,2,-9.889,0.568,0.872,2.15e-06,0.0931,0.716,87.967,6,1.9227186066450086,3.188747327029807,0.4255163397384707,1.1607985373833234,-1.1883260975327554,-1.1334496064511212,0.303205227291564,0.16188212268857322
1830,1831,I Can't Hate You,Kayou.,21NeQgKhabORuZ3pfsPfz5,spotify:track:21NeQgKhabORuZ3pfsPfz5,2.97,61,0.693,0.438,10,-9.452,0.0943,0.451,0.000277,0.107,0.191,139.873,4,1.7265029517946668,0.24147110548899234,0.17788166038688874,0.6737317259976812,-0.12161437551033787,1.3170377904563784,0.026361222299619503,-1.7767079197334317
1831,1832,Lost,bülow,3WPYHZy8f7KIS5fVTUmliT,spotify:track:3WPYHZy8f7KIS5fVTUmliT,3.96,50,0.71,0.258,3,-10.632,0.034,0.84,0.000323,0.0998,0.337,112.922,4,3.0698658023326537,0.6115765016901518,-0.6528364901046088,0.2631241721492435,-0.6697380633692225,-0.5495057225840078,0.8159136591774954,-0.9352490202282612
1832,1833,summer nights,Skinny Atlas,0o9t52kMt1yNHE0IDmdu43,spotify:track:0o9t52kMt1yNHE0IDmdu43,2.87,54,0.521,0.523,6,-7.621,0.0362,0.233,0.0,0.403,0.343,145.156,1,0.3577555329142953,-0.8047793619843876,0.911834547467992,1.8576886945764377,-0.6859140809124682,0.45456261946957416,0.5032862147810239,-0.46354482977135536
1833,1834,don't cry,sadeyes,2tB9EXMGGzvRdxxwyzIJCC,spotify:track:2tB9EXMGGzvRdxxwyzIJCC,2.3,57,0.789,0.685,9,-10.596,0.914,0.635,0.0,0.0843,0.533,160.04,6,0.9810573888413362,4.597503144501238,3.000726315453494,0.6596455233689079,-1.5978575371444415,1.3980346376757908,-1.5957330698794343,-0.004476328785518278
1834,1835,Outside,Oliver Malcolm,0YCCXfwkqezFE8sjRoaKmi,spotify:track:0YCCXfwkqezFE8sjRoaKmi,2.3,40,0.754,0.388,6,-9.741,0.0787,0.769,0.0,0.504,0.638,76.798,1,1.7085981260739396,1.5410809466926152,0.10184368127234576,2.3144219010211105,0.9596663482993243,-1.0043915657339824,1.2804796234698064,0.7335926601387484
1835,1836,Malleable,Max Leone,0z5b3yTwZYaoRfx4E9nmQX,spotify:track:0z5b3yTwZYaoRfx4E9nmQX,2.8,41,0.69,0.474,8,-6.561,0.0309,0.632,0.0139,0.109,0.257,150.056,4,1.2857646922492667,-0.11854804905231243,0.1302017231676601,0.2615887525023472,-0.42128469632599563,0.9508127408194311,0.05763392761705214,-1.4719962223138794
1836,1837,I'm Not Enough and I'm Sorry,Teqkoi,4P1L6AniTDJzANaubzWGYs,spotify:track:4P1L6AniTDJzANaubzWGYs,2.0,64,0.698,0.183,8,-20.188,0.299,0.462,0.000424,0.335,0.244,143.96,4,4.386692609569513,1.7779781820376601,1.4748949913167058,1.5923248743188834,-0.8075340247618845,1.1772541389207813,-0.010338189397964924,0.07380241013804179
1837,1838,Please Notice,Christian Leave,36seMHoyXmLUNxcwzwjdF7,spotify:track:36seMHoyXmLUNxcwzwjdF7,1.94,74,0.55,0.271,2,-8.451,0.0297,0.843,3.21e-06,0.107,0.198,111.344,4,2.855618233915948,-0.4814541926631039,-0.8826801455457114,0.9834286389405253,-1.1536053226893406,-0.7402880101288368,0.8791611154748089,-1.3035684186567404
1838,1839,Coffee,beabadoobee,429NtPmr12aypzFH3FkN9l,spotify:track:429NtPmr12aypzFH3FkN9l,2.11,69,0.532,0.137,9,-18.208,0.0717,0.982,0.962,0.112,0.301,118.734,3,6.086712377391045,-1.039173313637671,1.0108114664213717,-0.606107878778771,1.1839213553219103,2.818076937745344,4.152578119657013,1.2593914849423031
1839,1840,dream girl,8percent,0Hfah746oDkvCS7ySP3k1c,spotify:track:0Hfah746oDkvCS7ySP3k1c,1.46,67,0.795,0.385,7,-13.526,0.329,0.851,5.98e-05,0.234,0.55,109.996,6,2.8218121887820957,2.7757148975170014,0.3054745444684463,1.4128233693732264,-0.3337869418981176,0.2823995525963836,0.49199547989384984,0.06734821106539143
1840,1841,Looking at the Sky With You,Skinny Atlas,3L0YE4HKy4yHUpecWrkKK2,spotify:track:3L0YE4HKy4yHUpecWrkKK2,2.38,49,0.641,0.619,8,-7.271,0.0738,0.65,0.0438,0.106,0.354,147.919,6,0.9207515367922493,-0.027522945311815657,0.19420353909255367,0.44728066211852263,-0.49604550611025566,1.0660878452246114,0.20479295999153124,-1.2032618774659574
1841,1842,Can't Love Myself,Monty Datta,0MO1qNhm8aRZchi8CJlIRo,spotify:track:0MO1qNhm8aRZchi8CJlIRo,2.05,69,0.541,0.0836,1,-12.663,0.313,0.913,0.00199,0.126,0.452,181.032,4,3.932359207854415,1.275404120858511,0.500847766777853,0.6766261592802892,-3.232310434616038,0.6399254249439587,-0.09380146704384151,0.18140842396463278
1842,1843,Close to Me,Laica,4jPr49jXRJHftXlwTEA2w4,spotify:track:4jPr49jXRJHftXlwTEA2w4,3.53,61,0.642,0.489,7,-6.534,0.0335,0.386,0.0,0.11,0.163,116.851,5,0.979709129319128,-0.4607297062521148,-0.13864615108963788,0.6844130699389849,-0.03892510960193854,0.19003581646512396,0.49996147309238864,-2.026036607613045
1843,1844,You Don't Want Me Anymore,Snøw,0K4gxQ2u3545b0GAu85ObO,spotify:track:0K4gxQ2u3545b0GAu85ObO,2.75,65,0.685,0.23,0,-12.525,0.0388,0.367,0.000971,0.101,0.0417,96.085,4,3.0895385558528075,-0.15054687294758826,-0.2613961786657958,0.15312635824480605,-0.8469915186857773,-1.3478159695418508,1.2452007475556182,-1.7050368096082114
1844,1845,White Ferrari,Frank Ocean,2LMkwUfqC6S6s6qDVlEuzV,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,4.15,79,0.501,0.0958,0,-15.605,0.0433,0.77,0.0,0.298,0.204,108.741,4,4.543601038539197,-0.2686682812253989,-0.35390114242711906,1.8036782625267338,-1.4959778242239303,-1.0360791920665184,1.215678185898519,-0.17425116066484198
1845,1846,Paradise,Hashir,2v6ea8WZ0VzWXEbA3f4vrU,spotify:track:2v6ea8WZ0VzWXEbA3f4vrU,2.77,35,0.63,0.32,4,-15.503,0.0704,0.879,0.478,0.0894,0.233,166.058,4,4.3681470027957605,-0.5765864779567039,1.2310377876027256,-1.0774714786111383,-0.9508516654827384,1.5970433292161874,1.872194110050804,0.3961832569919414
1846,1847,Everything's Fine,Healy,1hQM22L8FSThJB5drLpfQs,spotify:track:1hQM22L8FSThJB5drLpfQs,3.87,48,0.676,0.402,1,-9.305,0.0459,0.745,0.425,0.235,0.335,121.909,3,2.3988943630674378,-0.5091194940451075,0.6963347500506607,-0.14672333832290435,-0.48989849698838295,-0.05100416701102741,2.75364982766542,0.40720017825907184
1847,1848,Selfish,Jack Gray,3fTd1AN7VM33g7OElNPJGb,spotify:track:3fTd1AN7VM33g7OElNPJGb,2.96,44,0.645,0.327,5,-11.015,0.0567,0.951,0.0,0.212,0.455,95.004,4,2.977409472042997,0.768256219221673,-0.46644319939604356,1.1442338122230804,0.09180498854453055,-0.6841560547788252,0.7214544816682648,-0.3184074717406674
1848,1849,The Loser,Verzache,0yTGQpPOgcsS8Xqp5bQO58,spotify:track:0yTGQpPOgcsS8Xqp5bQO58,2.19,73,0.748,0.297,1,-10.613,0.132,0.485,0.27,0.138,0.114,123.983,4,2.6946605772043304,0.025984926888873633,0.5002760208478152,-0.16187997422528,-1.0673790926629905,-0.04768709643560976,2.148982783312694,-0.8309515291716785
1849,1850,West Coast City,Tucker Rivera,5AmzmWV5W2cGE3pHesHMmS,spotify:track:5AmzmWV5W2cGE3pHesHMmS,3.26,48,0.607,0.199,10,-17.95,0.0644,0.902,0.000876,0.146,0.11,139.835,4,5.101114350847179,0.265562518961144,0.2162620254409411,0.973067968984525,-0.19349977769106116,1.2852769921764733,-0.3300182574792306,-0.8919112084564257
1850,1851,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,3nS9a01VvXHQriLqJYwRqG,spotify:track:3nS9a01VvXHQriLqJYwRqG,3.3,74,0.825,0.458,0,-7.47,0.0577,0.114,0.0,0.102,0.161,145.115,7,0.5607331135431693,0.14082084902254377,0.06191404987416772,-0.3233241993827201,-1.8643038922044644,-0.22200577243853092,1.3444863930180742,-1.9040893710927553
1851,1852,GO (feat. Juice WRLD),The Kid LAROI,2t7D3y0jvYjR8IP9Bosyew,spotify:track:2t7D3y0jvYjR8IP9Bosyew,3.07,62,0.544,0.744,6,-5.007,0.0889,0.185,0.0,0.336,0.572,73.699,1,-1.0519885616704994,0.0062985457148270075,0.13113742843500267,2.047292465193264,0.8108814714744497,-0.9250794846454421,1.1885454748892386,-0.7806188738671703
1852,1853,thankful,bbno$,1hJZvoGEYJAggWTWSPEzVu,spotify:track:1hJZvoGEYJAggWTWSPEzVu,2.9,48,0.763,0.444,8,-7.635,0.0356,0.796,0.0,0.104,0.603,135.03,6,1.4135371837323183,1.1839625483642426,-0.6509526257013658,0.38314807466264805,-0.2222260131547515,0.8851884478623787,0.5228036983951623,-0.867954910450638
1853,1854,Millions,Young Thug,43YQDj1KOPMFAUcTEPKy4p,spotify:track:43YQDj1KOPMFAUcTEPKy4p,2.63,56,0.942,0.531,1,-7.51,0.215,0.00236,0.000106,0.0812,0.74,99.027,6,-0.5345761395925646,2.6415494182238852,-0.00020723289000308998,-0.6389358302452737,-0.5381463982177669,-0.8827523262291836,1.6190195438900241,-1.0429678420273674
1854,1855,Thumb,Landstrip Chip,1Qb56t5dvT1IKVLyqXNmWE,spotify:track:1Qb56t5dvT1IKVLyqXNmWE,3.2,48,0.795,0.406,10,-8.491,0.109,0.0597,0.00039,0.143,0.333,140.008,6,0.6896110634260136,0.882031167871165,0.6296391285345592,0.2145343849139714,0.1972507739305023,1.3186018133652306,0.22149357726733496,-1.728774851777015
1855,1856,Believe the Lie,Bobby Raps,5Ez1Qv0zcQnIpbbQ2JfBfL,spotify:track:5Ez1Qv0zcQnIpbbQ2JfBfL,2.92,48,0.704,0.476,1,-7.543,0.0922,0.438,0.0,0.184,0.261,145.027,6,1.0136848497855406,0.05515280359476522,0.5308684204693124,0.17779635080108477,-1.5812710849096323,-0.40427209994342855,0.7193429983919996,-0.9912108229622267
1856,1857,Moon & Stars (feat. Maggie Lindemann),$NOT,3oGbHF3Kdwf3AsRCbBjUxu,spotify:track:3oGbHF3Kdwf3AsRCbBjUxu,3.13,70,0.713,0.47,9,-8.698,0.0864,0.606,1.35e-05,0.306,0.0825,84.518,4,1.8208477910181886,0.16539455338294193,0.02650141521966002,2.071728516905521,0.9284641129420004,-0.19510490752733636,0.773843203301347,-1.4256622226615987
1857,1858,Bust Me,Lil Uzi Vert,51aVoX1BhBmsh6bqh61ilC,spotify:track:51aVoX1BhBmsh6bqh61ilC,3.24,47,0.734,0.703,11,-6.256,0.355,0.237,1.99e-06,0.413,0.608,151.923,1,-0.9347272844825097,1.8729593574198704,1.989469441507006,1.8683358228257743,-0.09953860410386182,1.4732491703929584,-0.1996156138070934,0.025495238847654502
1858,1859,After Party,Don Toliver,527k23H0A4Q0UJN3vGs0Da,spotify:track:527k23H0A4Q0UJN3vGs0Da,2.8,80,0.629,0.692,5,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,1,-0.6875972137250358,-0.9381941170553861,1.7727958489911946,2.015703952671971,-0.8318463681086329,1.5516277076240916,2.7072364637563493,0.8413805654317705
1859,1860,Wedding Day,SAINt JHN,19Obji278XTwlK0Egnv1ps,spotify:track:19Obji278XTwlK0Egnv1ps,3.27,0,0.644,0.6,0,-5.418,0.0822,0.0384,1.32e-06,0.119,0.513,160.086,7,-0.7186398553791022,-0.09538293423090512,1.3958972322037442,-1.1533984434398858,-1.472237741270848,-0.5622648332905257,0.19950639302201356,-0.8302628824506383
1860,1861,Status (feat. Lil Uzi Vert),NAV,3i9kWYmrQNEC69zjhCUWs1,spotify:track:3i9kWYmrQNEC69zjhCUWs1,2.91,35,0.951,0.72,6,-4.467,0.302,0.0406,0.0,0.0998,0.687,134.033,6,-1.64391506860817,2.6169768753004066,1.0696357260722709,-0.6216325920459054,-0.288634312937595,0.4012160366760489,0.4775947061491115,-1.124405794510049
1861,1862,DEITY,Aries,5l5SMWVPhVlJOmYFzDmJvY,spotify:track:5l5SMWVPhVlJOmYFzDmJvY,2.55,58,0.746,0.548,7,-5.098,0.0533,0.148,2.21e-06,0.0984,0.498,87.946,5,-0.32994106218131586,0.7223217779616373,-0.46994651790880365,0.40362937162189855,0.7572498909831156,-0.24591663845628933,1.0918880040525298,-1.8826678097891412
1862,1863,Tommy Lee (feat. Post Malone),Tyla Yaweh,5QZKcQDp0tCcvMdyqEciBV,spotify:track:5QZKcQDp0tCcvMdyqEciBV,3.74,69,0.457,0.621,10,-5.923,0.138,0.218,0.0,0.0944,0.634,85.359,5,-0.25112086858118254,0.26606599528838726,-0.3597522992814346,1.4389193351729725,0.9013024414772852,0.2875274118280321,0.4228242433545085,-1.5628134099265576
1863,1864,Zits,88GLAM,1EhKjDuSzkr0CcypiYG6oH,spotify:track:1EhKjDuSzkr0CcypiYG6oH,2.18,0,0.735,0.613,1,-7.736,0.133,0.379,0.0,0.103,0.666,81.46,6,0.23012518991564843,1.3375173580016448,0.5143903656520453,-0.7174582314491763,0.35167289766571536,-1.9487351854856694,0.7534490146584962,-0.5556002959185917
1864,1865,Conversations,Juice WRLD,2fZTS0VboxRpF0FdfY7E5P,spotify:track:2fZTS0VboxRpF0FdfY7E5P,3.03,0,0.747,0.622,11,-5.825,0.0838,0.176,0.0,0.151,0.57,159.93,6,-0.5775444622167317,0.7583841462972749,1.2799289303631625,-0.3643295417034384,0.4497225078989606,1.4765823871161738,-0.4944154071392546,-1.080360965922485
1865,1866,Multiple Flows (with Lil Uzi Vert),Lil Wayne,33NAQaVm6TRv1phc0fPsfb,spotify:track:33NAQaVm6TRv1phc0fPsfb,3.9,57,0.877,0.554,1,-5.905,0.302,0.0694,0.0,0.0521,0.585,126.073,6,-0.5917797527147348,2.2323138082549994,0.582291051327457,-0.6506536378247775,-1.3155372339362466,-0.4786274878578915,0.9846623864264923,-1.2402010077501024
1866,1867,TELL ME WHY,The Kid LAROI,27BBfeJZBFlZ60Sgx7iOgL,spotify:track:27BBfeJZBFlZ60Sgx7iOgL,3.25,49,0.6,0.723,6,-4.928,0.158,0.109,0.0,0.167,0.463,149.881,7,-1.0347519422349418,0.04939598709692923,0.9611336017950306,0.5157556310564935,-0.8581213663459589,0.6394946793006542,0.1878687670255277,-1.2426348566531447
1867,1868,Lil Scammer That Could (feat. Denzel Curry),Guapdad 4000,2nSKol7UyxwffI6jLYTuUd,spotify:track:2nSKol7UyxwffI6jLYTuUd,3.1,44,0.835,0.645,7,-5.397,0.116,0.172,4.27e-06,0.0818,0.524,79.992,5,-0.5822768962955469,1.378807153067217,-0.1203709745891489,0.014213672183949153,1.0775172577123124,-0.5175562138957731,0.9817143560889247,-1.791589829126023
1868,1869,Over Your Head,Future,0Tcw8w9pvPrZoORgxsNASW,spotify:track:0Tcw8w9pvPrZoORgxsNASW,3.11,54,0.773,0.742,5,-5.453,0.162,0.00198,0.0,0.558,0.35,148.949,1,-1.4842138325659868,0.373778370120085,1.9240652041264383,1.9690767531065638,-0.7474107214004179,0.2590828355175461,0.9268738187745981,-0.14819494784678464
1869,1870,Channel Red,FRVRFRIDAY,338F7vvabAGlPytTKwZ1k3,spotify:track:338F7vvabAGlPytTKwZ1k3,3.12,42,0.635,0.435,8,-9.506,0.0514,0.239,0.0,0.091,0.0563,77.048,5,1.748042720695033,-0.3626702828566792,0.20375366497354613,0.4928226603433237,1.2383128512220465,-0.6020482300148061,0.3681273453762512,-2.3202117057818974
1870,1871,All the Small Things,GFOTY,1V4Teb8rFKEpvXb5l6V6z3,spotify:track:1V4Teb8rFKEpvXb5l6V6z3,1.43,0,0.35,0.817,2,-3.045,0.0432,0.0232,0.112,0.509,0.17,79.935,1,-1.328523396774176,-2.4966727836090916,2.3442105980252403,1.6711284899675758,0.9363831647288471,-2.3082167685568806,0.839791400124895,-0.28024236100047595
1871,1872,big bad wolf,shinigami,2gBGAyjm6t9nDtd30NErpr,spotify:track:2gBGAyjm6t9nDtd30NErpr,2.62,0,0.676,0.644,1,-6.284,0.161,0.281,0.0,0.13,0.446,85.931,5,-0.036183796845871086,0.5773896442401876,1.056818819825909,-0.499879222920771,0.24527035436138633,-2.049471148898782,0.45772439327519493,-0.9311018554798046
1872,1873,hand crushed by a mallet,100 gecs,7CUkeiG7QtB7tPU9f8SANS,spotify:track:7CUkeiG7QtB7tPU9f8SANS,2.11,62,0.659,0.473,1,-7.306,0.125,0.274,0.0,0.28,0.788,84.505,6,0.07938006235978573,1.3123040358292999,-0.24299021023568035,1.1719129680722007,-0.37007396746618004,-1.3627692591605025,1.702569675152563,-0.12966934260171065
1873,1874,314 (feat. Night Lovell),Dylan Brady,5jAeM4WKpqDX9wDJGa7IFq,spotify:track:5jAeM4WKpqDX9wDJGa7IFq,3.94,47,0.654,0.418,7,-13.116,0.0371,0.0529,0.00131,0.0983,0.13,95.988,4,2.0138396491439274,-0.1393236683781082,0.3694743551325538,0.21747651947251043,0.6455582847065464,-0.14575022366074897,0.5553761516563472,-2.0540099315514744
1874,1875,NEVER MET!,CMTEN,7nJWotqUUPhVaCAOov6qGp,spotify:track:7nJWotqUUPhVaCAOov6qGp,2.45,0,0.678,0.722,6,-3.352,0.117,0.216,0.0,0.166,0.944,160.061,6,-1.7780822426428655,1.1411941046293428,1.0427518756430452,-0.4450605987880018,-0.49222981073555927,0.6312166715783228,0.0037579886649990782,-0.17990869031380918
1875,1876,"Cyber Baby Angel, Pt. 1",Yameii Online,5M41nGUmrLB6fnCwIUq7Bj,spotify:track:5M41nGUmrLB6fnCwIUq7Bj,1.97,40,0.704,0.602,0,-9.692,0.0406,0.0692,0.000126,0.111,0.287,135.978,7,0.42652773671627464,-0.1679918240159672,0.655486433393638,-0.5871675468290569,-1.3209351803548388,-0.6544121709877424,0.9448354367632495,-1.4146294344129133
1876,1877,claws,Charli XCX,7Dexi5Z2IowCkHrnzlWysc,spotify:track:7Dexi5Z2IowCkHrnzlWysc,2.49,56,0.707,0.771,10,-4.246,0.038,0.036,6.87e-05,0.547,0.629,135.049,1,-2.0073361062690718,0.31465044168035533,0.9992276205431143,2.4621677052243207,0.4735336016693825,1.0344185267293338,0.9995485077791418,-0.17861413247450628
1877,1878,bad idea,quinn,4U0VPz4nbsMXqoLLvXNbsv,spotify:track:4U0VPz4nbsMXqoLLvXNbsv,1.15,45,0.638,0.814,7,-3.106,0.173,0.02,1.25e-05,0.363,0.664,105.946,1,-2.1788637713081047,0.6481339326862767,1.0519864697257655,1.5867008359596408,0.48412052499963304,-0.21533456814271343,0.7560562771996568,-0.5612534866855892
1878,1879,Play Poker Remix - Remix,SEBii,4HwClUHxzTmCgKkfUFPfxU,spotify:track:4HwClUHxzTmCgKkfUFPfxU,2.33,52,0.606,0.165,11,-15.833,0.0574,0.0201,0.0028,0.296,0.157,179.964,4,2.9695540147414503,-0.1586139728267693,1.4045228332604487,1.0931253579495332,-0.6296699841239886,2.3823069226087,-0.2512267782116834,-1.0255332756137647
1879,1880,Be Nice 2 Me,Bladee,2TmqHjg7uhizGndzXQdFuf,spotify:track:2TmqHjg7uhizGndzXQdFuf,2.13,64,0.449,0.631,7,-9.019,0.07,0.0732,9.27e-06,0.482,0.331,139.017,1,0.013503113177981767,-1.0055353456018226,1.3202048422356591,2.5653544887743736,-0.49091237606510013,0.5593859812569502,0.5462302771883232,-0.3694197520203008
1880,1881,Western Union,Ecco2k,4BZYq5y27t9l02IyLElK6V,spotify:track:4BZYq5y27t9l02IyLElK6V,2.0,9,0.705,0.659,9,-7.808,0.1,0.727,0.0732,0.148,0.584,147.967,6,0.7467491840466516,0.8035079439632321,0.8492589112832563,-0.052933205931786104,0.1583246484328263,1.0330282148641097,-0.020878379993084447,-0.36483848576625866
1881,1882,Blood Flow Down My Wrist,Kay P,62SBKG8Opu4HQLf84jjL1T,spotify:track:62SBKG8Opu4HQLf84jjL1T,2.31,29,0.747,0.47,4,-9.821,0.405,0.17,0.0,0.332,0.667,139.978,6,0.3940634744904123,2.470096016449564,2.1486054976358573,0.6890714044558185,-0.9434154773926602,-0.03773346866626983,0.11983474437062241,0.4326066815154978
1882,1883,denial,kurtains,2L5phbKAFeZ35GQtqSXpYk,spotify:track:2L5phbKAFeZ35GQtqSXpYk,1.62,37,0.802,0.367,6,-10.19,0.366,0.274,0.0,0.0771,0.723,133.411,6,1.0989756035374187,2.948671339950842,1.0049641559840439,-0.2949060741184578,-0.6264465932360603,0.49880634397209705,0.06258192238327112,-0.5152802359684147
1883,1884,Hold Fast,San Holo,7Cvp538XhMepMI4Qeli9IP,spotify:track:7Cvp538XhMepMI4Qeli9IP,3.51,38,0.432,0.822,6,-6.388,0.102,0.0173,0.393,0.112,0.234,154.902,7,-0.47296522094316307,-2.0800832406450427,2.047522220858574,-0.4978327041167279,-0.29750212370670054,1.3379886184749845,1.3410903685134055,-0.9733831847660305
1884,1885,devil cry,whitetrash,0WgQN8BjKkvEK4lNfDdKpa,spotify:track:0WgQN8BjKkvEK4lNfDdKpa,2.13,42,0.682,0.636,0,-8.468,0.0773,0.0521,0.0,0.142,0.286,93.878,5,0.12875885824374989,-0.056212181857924634,0.5294002246529156,-0.10119196765930699,-0.41636315601929746,-1.6164741076198632,1.1980340166286756,-1.5089913476111514
1885,1886,Colorblind,Panda Eyes,23kPAWQUCitIu2JzH1RVkg,spotify:track:23kPAWQUCitIu2JzH1RVkg,4.82,0,0.417,0.881,5,-1.628,0.075,3.69e-05,0.795,0.237,0.333,112.034,3,-1.3982641357295562,-2.9356925583804836,3.080997570902347,-1.105372607732194,1.6327854624674316,0.5000799494991811,3.14812607945143,0.2773301745609784
1886,1887,Butterfly Bankai,SEBii,7oQqKP46luTWUUPfcljy3T,spotify:track:7oQqKP46luTWUUPfcljy3T,2.53,44,0.632,0.534,2,-5.105,0.0464,0.144,0.0,0.441,0.317,149.858,7,-0.40337358768072595,-0.6250112567349462,1.2781770500559333,1.360653298070343,-1.2556956131508503,-0.3316423009131728,0.8958866424852011,-0.39865937572031074
1887,1888,Earring - Dylan Brady Remix,Instupendo,4wz0f2X66AvQnmDRb8geW8,spotify:track:4wz0f2X66AvQnmDRb8geW8,3.02,0,0.672,0.627,6,-5.464,0.143,0.052,2.14e-05,0.0936,0.372,143.709,5,-0.5171918024019817,0.15950427482455531,1.6100674220419666,-0.7583586534653072,-0.13200670502823292,0.10566464197910277,-0.3697511228849727,-1.4817175963413143
1888,1889,Hai Domo,Cao White,5vOwis62qEz4avzkppHHL5,spotify:track:5vOwis62qEz4avzkppHHL5,1.74,0,0.585,0.905,6,-4.305,0.346,0.173,0.0,0.648,0.859,73.257,1,-2.2910291288762816,1.5534902315985748,2.650276478813858,2.6035207388732724,1.4089305453699257,-1.7025915981573465,0.3859761879933662,1.3840182855703582
1889,1890,Die by Fire,David Shawty,59jibZuJQG1rkWTkCKkn6F,spotify:track:59jibZuJQG1rkWTkCKkn6F,2.05,42,0.679,0.749,10,-2.482,0.0435,0.311,1.26e-06,0.0964,0.748,172.019,7,-1.613040535377322,0.5068468362966692,0.1284316049911694,0.15291052882455716,-0.5155100399754473,1.9477326692509258,0.09680157394888017,-1.2470922663692596
1890,1891,Monster,Capoxxo,7DSkerQ7MBCjKFNrPwf9Eo,spotify:track:7DSkerQ7MBCjKFNrPwf9Eo,2.13,39,0.552,0.72,6,-7.106,0.0368,0.000144,0.261,0.569,0.678,149.972,1,-1.1538181187165633,-0.6708993138031821,2.001507073083987,1.6514751485181116,-0.0778787505804696,1.0152248579013463,1.9117056854854961,1.047727075576429
1891,1892,xXXi_wud_nvrstøp_ÜXXx (Remix) [feat. Tommy Cash & Hannah Diamond],100 gecs,3bz4WlzYw6XatcaTIh0zGX,spotify:track:3bz4WlzYw6XatcaTIh0zGX,4.52,49,0.379,0.847,1,-5.459,0.0509,0.00603,3.09e-05,0.238,0.382,170.039,7,-1.3888289199759554,-1.7848316974125478,1.2755494141349997,0.7295600471332045,-2.122876966259149,0.055567912997526545,0.39130004638874905,-0.9309795733972076
1892,1893,Liquid,99jakes,5xanw4Zi56wkYAOtxOHhUG,spotify:track:5xanw4Zi56wkYAOtxOHhUG,4.05,27,0.198,0.921,4,-4.765,0.135,0.0101,3.81e-05,0.093,0.122,169.96,7,-1.1403499325250348,-2.7628422777310373,2.0382562957245174,0.34848365848475815,-1.6060820947170598,0.22250786312087867,-0.9443798660474435,-1.7880087646315732
1893,1894,breathless,d1v,0XJTNHRvl2JKIM6EqYcutS,spotify:track:0XJTNHRvl2JKIM6EqYcutS,3.42,33,0.705,0.403,5,-16.129,0.0534,0.499,0.00293,0.0752,0.571,160.021,4,2.739041931161045,1.129032358874865,0.32053345097204156,-0.49527203342933257,-1.165003262688126,1.003303770057886,0.32473961301072196,-0.46730433305926083
1894,1895,astrid,glaive,0gkOkKHzSD8D6qbwPNI3VL,spotify:track:0gkOkKHzSD8D6qbwPNI3VL,1.7,44,0.488,0.85,9,-6.8,0.277,0.112,0.0,0.112,0.0794,169.522,7,-0.47532104816922394,-0.7581722200398204,2.1350945771716754,0.5864042772340794,-0.9400633037360195,1.3458454417740253,-1.0095976143363574,-1.9051891404012342
1895,1896,Friday Night Basement,Yameii Online,1VUYncEHINT1OkeDvNobQG,spotify:track:1VUYncEHINT1OkeDvNobQG,1.86,41,0.602,0.481,1,-8.875,0.0722,0.108,0.00685,0.354,0.0674,139.875,7,0.8778565974044669,-0.9640294824313687,1.5410306377274574,0.8926640594647602,-1.2478298966363957,-0.7224605728051183,0.6956691232297966,-0.8897942596097149
